33,0.023506190278798234,0.0446058374700168,0.0012726391446149258,0.029680106303979686,0.016277133986912027,0.5550081154854996,-1.3259420700014743,-0.13135446902075001
49,0.03819351223524321,0.032893469590787844,0.006162382430078032,0.020616506695827402,0.016458018065496058,0.4476508351238019,133.54115200999877,-0.9163957379231804
43.51246731118314,0.03485494965857249,0.04930753309431197,0.004219480942431579,0.027336871953721198,0.016194083803805544,0.5441293276412427,-7.968289549999099,-0.7867128286641442
38.487532688816856,-0.09430694870296327,0.028191773966492677,0.0032155406322613785,0.02295974104608589,0.01654106824860254,0.45852962296805877,86.21729658000186,-0.7857518494522298
41.89461194660427,-0.009327430667151037,0.05982110136057561,0.00341229066709855,0.02798619789402804,0.09723943353470427,0.46968012449268326,-2.8344933499993203,-0.7867260219930674
40.10538805339572,-0.05012456837723974,0.017678205700229037,0.004022730907594408,0.022310415105779052,0.016476682768397137,0.5329788261166182,64.48077069000101,-1.1036262942845265
47,0.032491192505966805,0.029105217917824354,0.0011110784217634108,0.04689512562643064,0.02655860717956409,0.43955859033823563,19.337398429997847,-0.13132689028079497
25,0.04308955463492939,0.02200567250919697,0.002520387485446948,0.018704038967326517,0.010211406339884163,0.2669992687667408,61.06534192000072,-0.6551763157423739
49.997194458480664,0.038999559797816795,0.019867551896981604,0.0008867289755463824,0.008795647521842965,0.01584792082916385,0.4187387292992223,22.89873372999864,-0.39354274390920946
22.002805541519336,0.0365811873430794,0.031243338530039716,0.0027447369316639767,0.13458614589775214,0.020922092690284406,0.28781912980575414,58.012195289999,-0.39354274390920946
47.282534531447986,0.03819268107526001,0.018833792584089605,0.0021753757988370558,0.18140662910595695,0.01577536524288675,0.467876442302725,38.67479686000115,-0.26250772374288656
24.714301283738234,0.03738806606563618,0.032277097842931715,0.0014560901083733035,0.0440253739947795,0.020994648276561508,0.23868141680225138,19.277377429998523,-0.13132767808408127
